1,0.454331912786,2.85379380342
1,0.641367236172,3.29417218917
0,-4.38536727364,3.00876209776
0,0.347906295343,0.23817546976
0,1.98370916353,3.51034816466
1,-0.727193996897,2.48003381437
0,-4.85897970299,4.33377663661
0,1.37821486221,2.00833346746
0,1.75117265105,4.20483784817
0,-4.03366730362,3.5886391555
0,3.21415014728,0.978760329691
0,-2.61967462009,2.71630845972
0,-2.67853776603,2.4730044916
0,-3.51937180031,1.06781590481
0,3.66178551566,4.52414942296
0,1.37064094031,2.31170379879
0,-3.26090895436,0.507606595135
0,2.08327125071,1.56071126921
0,1.95062899174,2.22253869479
1,-0.338680491752,1.99132108555
0,1.11888323184,3.65900201194
0,-1.5426120789,1.75522171826
0,-2.65292831067,3.9947896406
0,4.007854055,3.45110848781
0,-3.84792826148,2.14615528183
0,-2.81447106643,1.67012936264
0,1.22974589987,0.782568363005
0,-3.06289542062,0.21169366924
0,4.66556223571,1.8439066365
0,-2.88338698114,4.77451183559
0,-3.83459306783,2.41835420183
0,2.37813317762,3.21573496844
0,-4.71266693918,3.09663888557
0,2.49158416005,3.18703717369
0,4.54916375473,0.724223660208
0,3.80082462318,4.03039718712
0,-4.94436260392,4.76394325785
0,-4.35135339676,3.56560162002
0,4.30652151738,3.76979146016
0,4.29042044616,4.43089259491
0,-2.46599417576,3.26903198348
0,-3.15985042932,2.35659367416
0,-3.64769565802,0.420913874257
0,2.48399322288,1.83842064497
0,-4.43263665671,0.516225130951
0,4.84057917253,0.150540077371
1,0.366260617564,2.01116840315
0,-4.22979125078,0.44185593597
0,4.45835070181,1.85561451559
0,4.27610252629,0.626602990632
1,-0.753587032264,1.69928486644
0,-2.83766050735,0.350744822884
1,0.725706234398,4.23196125313
1,-0.418284573287,1.59472455566
0,-4.58599381276,4.12576727811
1,-0.794945247161,2.78338589721
0,-4.92316286105,0.42486045601
1,-0.408548868191,3.60197261918
0,-3.2843061169,0.252918634404
0,-1.76946429429,0.558441120425
0,2.077628646,1.328175692
0,0.709757213246,0.780295000175
1,0.567432261079,3.24468037427
0,2.29170118137,2.82076857612
0,0.672242263028,1.247068569
1,0.253633769406,4.62855080272
0,-3.34800899329,1.93815363903
0,1.85201418678,0.908905091107
0,2.26444242175,0.598536198954
0,4.76326676676,2.75842141656
0,-1.84386917186,0.563465381303
0,-0.719880264942,1.00660221083
0,-4.84737697161,3.99689248313
0,4.81847977453,1.32950369741
0,3.84805196187,2.02571043913
0,-1.59463751793,4.96938140657
1,0.615026779215,3.22449904967
0,1.82400543814,2.94827126878
0,1.79607486197,4.17518111324
0,-1.03566512697,1.7724602276
0,1.96087978337,2.73266827684
1,-1.35223256196,4.12841630255
0,-4.6876260416,4.35337384332
0,2.29070672608,3.71376023451
0,-2.79419920909,4.28010672444
0,-2.40307810794,2.60947671913
1,0.13068472379,4.58221230696
0,2.08111747346,4.77004064443
0,-3.14690096758,4.45803775202
0,3.04191331105,4.05093243864
0,3.8848673347,1.58939160006
